Title;Company;Location;Date;Link
Robotics Software Developer;Cross Border Talents;Sintra, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/robotics-software-developer-at-cross-border-talents-2692368428?refId=py4i13OC%2BouCCj5tweoygw%3D%3D&trackingId=xsuaUn3rdyi2ZGH3oJl0nQ%3D%3D&position=25&pageNum=22&trk=public_jobs_jserp-result_search-card
Xamarin Developer;Tagcoders;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/xamarin-developer-at-tagcoders-2710371478?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=3qr%2FUvLPKiqV02kLDO4gRw%3D%3D&position=1&pageNum=23&trk=public_jobs_jserp-result_search-card
Mid Level Back End Software Engineer;Gympass;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/mid-level-back-end-software-engineer-at-gympass-2707945551?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=OZPCx%2BlC45E0MJDxRgtx9w%3D%3D&position=2&pageNum=23&trk=public_jobs_jserp-result_search-card
DevOps Software Engineer (AWS) - StartUp Culture - Remote/Lisbon;PSICOTEC;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/devops-software-engineer-aws-startup-culture-remote-lisbon-at-psicotec-2688190132?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=qACm0%2BxvT4kF6mcyth6fCA%3D%3D&position=3&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - Integration;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-engineer-integration-at-damia-group-portugal-2717884517?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=52FCx2geMW3Hy%2FuRbQJehQ%3D%3D&position=4&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1518264724?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=%2F3OKfYvx8lg4NbhMnYPyew%3D%3D&position=5&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - DevOps;GRiT Solutions;Lisboa, Lisboa, Portugal;Há 6 horas;https://pt.linkedin.com/jobs/view/software-engineer-devops-at-grit-solutions-2692427814?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=oB8yK4Utg06SUMg6sXXXqA%3D%3D&position=6&pageNum=23&trk=public_jobs_jserp-result_search-card
Business product analyst;GEFCO;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-product-analyst-at-gefco-2570406581?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=rtDcDtXYguSP0izCJM1uyw%3D%3D&position=7&pageNum=23&trk=public_jobs_jserp-result_search-card
Robotics Software Developer;Cross Border Talents;Sintra, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/robotics-software-developer-at-cross-border-talents-2691236261?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=oiZBiIM%2BkDS9OpT7Ky7Lxg%3D%3D&position=8&pageNum=23&trk=public_jobs_jserp-result_search-card
Sitecore Developer (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/sitecore-developer-m-f-%3F-lisboa-at-ankix-2718409848?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=kZxwaETsJcjIIWDotW8rjQ%3D%3D&position=9&pageNum=23&trk=public_jobs_jserp-result_search-card
Desarrollador de software;bridge351;Loures, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/desarrollador-de-software-at-bridge351-2710757982?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=QXtiWibyIbosZxoHt%2FSYHQ%3D%3D&position=10&pageNum=23&trk=public_jobs_jserp-result_search-card
Portfolio Analyst;Westmon;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/portfolio-analyst-at-westmon-2718431540?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=hFQQCTaupoPb%2BrZAF0WN9w%3D%3D&position=11&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;Accenture Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-accenture-portugal-2704375925?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=hxJj2vyP9vgLk96QSnHzmQ%3D%3D&position=12&pageNum=23&trk=public_jobs_jserp-result_search-card
Oferta: Business Analyst (m/f) - Lisboa/Remoto;Match Profiler;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-business-analyst-m-f-lisboa-remoto-at-match-profiler-2717810335?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=7ya38gbwNqtO3Rc3LUaTDg%3D%3D&position=13&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - Telco - Open Source MANO;Canonical;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-telco-open-source-mano-at-canonical-2689574543?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=d75kxRZn%2B0JS287hj9m26A%3D%3D&position=14&pageNum=23&trk=public_jobs_jserp-result_search-card
Mulesoft Certified Developer;CGI;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/mulesoft-certified-developer-at-cgi-2706600242?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=sPQV5sXR3s1o3T9P10%2FoYQ%3D%3D&position=15&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;PrimeIT;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-primeit-2686289358?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=BFq8Lw776GQnLRkxu%2B%2FWDA%3D%3D&position=16&pageNum=23&trk=public_jobs_jserp-result_search-card
Liferay Developer (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/liferay-developer-m-f-%3F-lisboa-at-ankix-2718515525?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=U2EtEbTN6Ta5YutbJ948lg%3D%3D&position=17&pageNum=23&trk=public_jobs_jserp-result_search-card
React Analyst Developer (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/react-analyst-developer-m-f-at-askblue-2718226054?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=tMHOlgx0wN2xq44E2aKJbw%3D%3D&position=18&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;Celfocus;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-celfocus-2711589072?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=hamjySLybmLEiy4jbl8buA%3D%3D&position=19&pageNum=23&trk=public_jobs_jserp-result_search-card
Xamarin Developer- Lisboa;Fyld;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/xamarin-developer-lisboa-at-fyld-2661412451?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=%2BcDa98CXHbvEilvcCq%2BIcA%3D%3D&position=20&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - Juju (Go / Distributed Systems);Canonical;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/software-engineer-juju-go-distributed-systems-at-canonical-2700037834?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=7f%2FEZTk5GtR%2BC5Idey00oQ%3D%3D&position=21&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;PrimeIT;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-primeit-2711253660?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=E1KfCpDOE0fr%2BgbvCVTrBA%3D%3D&position=22&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer (App Developer - iOS);Tripadvisor;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/software-engineer-app-developer-ios-at-tripadvisor-2606156491?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=Dt9I6vdZAL7bEfeM54ihkA%3D%3D&position=23&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - Python - Optimise Ubuntu for Public Clouds;Canonical;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-python-optimise-ubuntu-for-public-clouds-at-canonical-2701103627?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=wjY0KgN2sJmYX9ZBaVO55w%3D%3D&position=24&pageNum=23&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2714327870?refId=nNbuththmfBjuKY62M6ecg%3D%3D&trackingId=66571K4b3EDXTVP%2B5e923Q%3D%3D&position=25&pageNum=23&trk=public_jobs_jserp-result_search-card
Software Engineer - Identity;Canonical;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/software-engineer-identity-at-canonical-2664524592?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=wwnF3wmTOOYMN6buhQbISw%3D%3D&position=1&pageNum=24&trk=public_jobs_jserp-result_search-card
Associate Clinical Project Management Director, Immunology and Women's Health;IQVIA;Oeiras, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/associate-clinical-project-management-director-immunology-and-women-s-health-at-iqvia-2576826086?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=1aW0hz2WDqB7vL9mBG5fFw%3D%3D&position=2&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1581911807?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=5WrtWgxOr1c%2FaCSNICvSPg%3D%3D&position=3&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst/Tester;Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-tester-at-claranet-talent-2686933735?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=Fpc8sSVXfixUtdoCnbP4lQ%3D%3D&position=4&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;AFFINITY Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-affinity-portugal-2711066410?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=Ydw9ZNSN2lhtSKyJXEXXhw%3D%3D&position=5&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2705614873?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=kpUeL%2FKlGSoFvLRrs386Nw%3D%3D&position=6&pageNum=24&trk=public_jobs_jserp-result_search-card
C# .NET Developer;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/c%23-net-developer-at-bold-by-devoteam-2696672070?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=qXGTLgyPQg9VKxBj2X2D0Q%3D%3D&position=7&pageNum=24&trk=public_jobs_jserp-result_search-card
C# Developer;Inoweiser;Lisboa, Lisboa, Portugal;Há 21 horas;https://pt.linkedin.com/jobs/view/c%23-developer-at-inoweiser-2722884280?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=qh%2FrnUWSu79ss4yACJBW0g%3D%3D&position=8&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Developer - (M/F) – Lisboa;Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-developer-m-f-%E2%80%93-lisboa-at-capgemini-engineering-2701057896?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=J0HH7zZS2e2aa4et9XsSpg%3D%3D&position=9&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;PrimeIT;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-primeit-2710723759?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=pJ5aNycbtHuCyNdgfOnSWA%3D%3D&position=10&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst - Customer Excellence;Indie Campers;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/business-analyst-customer-excellence-at-indie-campers-2699321503?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=XartkJAI%2Fb3cmTY1BSzsVg%3D%3D&position=11&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Developer - Server;Miniclip;Lisboa, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/software-developer-server-at-miniclip-2715368628?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=wFDnHyYbMFgWHiIDmXEPeA%3D%3D&position=12&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2721605983?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=18WB8%2FKNADq0ZGhy%2BUWUCw%3D%3D&position=13&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Engineer, Unimog;Cloudflare;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/software-engineer-unimog-at-cloudflare-2608226073?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=Wz%2FVdhkaVkGkQuta9UMsqQ%3D%3D&position=14&pageNum=24&trk=public_jobs_jserp-result_search-card
.NET/C# Developer;CGI;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/net-c%23-developer-at-cgi-2688943189?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=YrLSTnvwQuvzxEFnsvubNA%3D%3D&position=15&pageNum=24&trk=public_jobs_jserp-result_search-card
C# developer | Lisbon;Wondercom/Knowledgeworks;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/c%23-developer-lisbon-at-wondercom-knowledgeworks-2718286071?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=qBwQh3D1fpkV6QCS6jFlaQ%3D%3D&position=16&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2697000790?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=FcIgw4KZgxWzvJkeaW38yw%3D%3D&position=17&pageNum=24&trk=public_jobs_jserp-result_search-card
C# developer | Lisboa;Wondercom, Project Management and Telecommunications;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/c%23-developer-lisboa-at-wondercom-project-management-and-telecommunications-2718904641?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=ObhQ%2FLRICfnTUcS4roKxqw%3D%3D&position=18&pageNum=24&trk=public_jobs_jserp-result_search-card
Backend Software Engineer - RSP;Truphone;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/backend-software-engineer-rsp-at-truphone-2713791904?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=NOM8Fvm2gFAZ7WusEx3eUQ%3D%3D&position=19&pageNum=24&trk=public_jobs_jserp-result_search-card
Developer (C#, JavaScript) - IT Workplace Automation;Nokia;Amadora, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/developer-c%23-javascript-it-workplace-automation-at-nokia-2709218682?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=IqGQ5NPjTre%2BfHcZnjYDww%3D%3D&position=20&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Engineer C++;akapeople;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-c%2B%2B-at-akapeople-2684412168?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=QxbflMDfmxskEJMYvtms3A%3D%3D&position=21&pageNum=24&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2647212271?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=7z1VuEFmORnviU1Pa%2BqCMw%3D%3D&position=22&pageNum=24&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Software Developer - Frontend;Grupo Future Healthcare;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-software-developer-frontend-at-grupo-future-healthcare-2693832963?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=lleI1f7htrvRtylXIT%2Br7A%3D%3D&position=23&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Engineer (PHP);BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/software-engineer-php-at-bold-by-devoteam-2666970407?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=f0KaSbB1LHGcE0c%2BhTqLLQ%3D%3D&position=24&pageNum=24&trk=public_jobs_jserp-result_search-card
Software Developer (X/F/M);Quidgest;Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/software-developer-x-f-m-at-quidgest-2713675718?refId=zSFrGZpDzYWaXqv5IxAlyg%3D%3D&trackingId=hrkecM3hknwgsIlzr18peQ%3D%3D&position=25&pageNum=24&trk=public_jobs_jserp-result_search-card
C++ and Python Developer;KCS iT;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/c%2B%2B-and-python-developer-at-kcs-it-2713021592?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=bvO3OguF07dOch1dbwM3MA%3D%3D&position=1&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer;LusoSpace;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-engineer-at-lusospace-2705386895?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=STb3YXShiSEq4stHndT1aw%3D%3D&position=2&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Developer;SKYPRO Feel the Ultimate Care;Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-developer-at-skypro-feel-the-ultimate-care-2686416836?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=jE51xzTXlPfiAFzkzKdrSw%3D%3D&position=3&pageNum=25&trk=public_jobs_jserp-result_search-card
Financial Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/financial-business-analyst-at-bold-by-devoteam-1702055860?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=smTjRQxxwfkcFWfdfSPrRg%3D%3D&position=4&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer (Remote PT);LetsGetChecked;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-remote-pt-at-letsgetchecked-2696183046?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=0t4PNjXJKszJl0YBc6JTUQ%3D%3D&position=5&pageNum=25&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Business Analyst / Project Manager;Synelience;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-business-analyst-project-manager-at-synelience-2710818358?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=Co83SBLMadJ04s3%2B%2FyDSTA%3D%3D&position=6&pageNum=25&trk=public_jobs_jserp-result_search-card
Oferta: Software Developer- Cloud Services;KultureTalent;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/oferta-software-developer-cloud-services-at-kulturetalent-2670254712?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=t2EdxHIGFcxlViMAY0PKCA%3D%3D&position=7&pageNum=25&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 ano;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1684547178?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=E35Y7DIAipz5hJOxFFz5pA%3D%3D&position=8&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer;Lisbon Tech Guide;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-at-lisbon-tech-guide-2695357077?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=EJNAuhKcxCZiaCINV8tbjw%3D%3D&position=9&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer (Advertising & Partnerships Solutions);Tripadvisor;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-engineer-advertising-partnerships-solutions-at-tripadvisor-2534740669?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=UCk73kc7BBBNuqeUSsb9yA%3D%3D&position=10&pageNum=25&trk=public_jobs_jserp-result_search-card
Business Analyst/Tester (m/f);Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-tester-m-f-at-claranet-talent-2686565564?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=jtRqFe4nmhG0fTKcEK1fkw%3D%3D&position=11&pageNum=25&trk=public_jobs_jserp-result_search-card
C# / Angular FullStack Software Developer;Winning;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/c%23-angular-fullstack-software-developer-at-winning-2705607317?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=kBUQeOtNbwjYwT54iDjn2Q%3D%3D&position=12&pageNum=25&trk=public_jobs_jserp-result_search-card
Android Software Engineer (UCaaS);Talkdesk;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/android-software-engineer-ucaas-at-talkdesk-2719448963?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=jt%2B4EpCqEvZDHC0AeBwqLg%3D%3D&position=13&pageNum=25&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 hora;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2601889134?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=3QYPukF06ClhRfpYlMhsxw%3D%3D&position=14&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer;Unidade FCCN;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/software-engineer-at-unidade-fccn-2718635293?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=uWqaeIudnfiVvcuwPUAXJA%3D%3D&position=15&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Engineer (Node.js, MongoDB, React.js);Poatek;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-node-js-mongodb-react-js-at-poatek-2690187469?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=PQ%2Fg30NRpXQSn8poaWYKnQ%3D%3D&position=16&pageNum=25&trk=public_jobs_jserp-result_search-card
Software Development Engineer (Graduate 2020/2021), Trilogy (Remote) - $60,000/year USD;Crossover for Work;Lisboa, Lisboa, Portugal;Há 8 horas;https://pt.linkedin.com/jobs/view/software-development-engineer-graduate-2020-2021-trilogy-remote-%2460-000-year-usd-at-crossover-for-work-2720366204?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=yR3CtSRZeAQNRJPvJvL8dA%3D%3D&position=17&pageNum=25&trk=public_jobs_jserp-result_search-card
Financial / Business Analyst;Vodafone;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/financial-business-analyst-at-vodafone-2691164934?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=egdspL5ht%2BhlKHuWx9KB%2BA%3D%3D&position=18&pageNum=25&trk=public_jobs_jserp-result_search-card
QA Software Engineer;Visma Nmbrs;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/qa-software-engineer-at-visma-nmbrs-2616556645?refId=XybZTLiZTEGctX2YdYtPEQ%3D%3D&trackingId=8GjjMGWEB420KNlZgE5WjQ%3D%3D&position=19&pageNum=25&trk=public_jobs_jserp-result_search-card
